Unique Property ID;Full Address;Sale Status;Amount;Zestimate;Beds;Baths;Type;Year Built; Heating;Cooling;Parking;MLS#;Flooring Square Footage;URL;EventID;Event;Date;Event;Price;Price Change;Agents;Rental;Listing Removed
;4;1 space;722-North-57th-Street-Omaha;725,361;0;Single Family;None;OFF MARKET;Other;2,858;722 N 57th St, Omaha, NE 68132;Central;https://www.zillow.com/homedetails/722-N-57th-St-Omaha-NE-68132/75864561_zpid/;1931;3.5;;;;;;;;
3;1 space;725-North-57th-Avenue-Omaha;326,602;0;Single Family;None;OFF MARKET;Other;1,820;725 N 57th Ave, Omaha, NE 68132;Central;https://www.zillow.com/homedetails/725-N-57th-Ave-Omaha-NE-68132/75864641_zpid/;1931;1.5;False;06/01/01;Sold;False;;0%;259,000;1
None;None;None;0;OFF MARKET;None  ;None;10,695;None;None;688 J E George Blvd, Omaha, NE 68132;688-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/688-J-E-George-Blvd-Omaha-NE-68132/75828313_zpid/;None;None;08/03/09;260,000;;3;0%;False;Listed for sale;False
;1,386;None;1932;0;OFF MARKET;260,837;1 space;3;Other;1;721 N 58th St, Omaha, NE 68132;721-North-58th-Street-Omaha;https://www.zillow.com/homedetails/721-N-58th-St-Omaha-NE-68132/75864364_zpid/;Single Family;Central;;;;;;;;
;2,905;None;1941;0;OFF MARKET;524,768;1 space;4;Forced air;4;701 J E George Blvd, Omaha, NE 68132;701-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/701-J-E-George-Blvd-Omaha-NE-68132/75868575_zpid/;Single Family;Central;;;;;;;;
2,582;None;1931;0;OFF MARKET;501,628;2 spaces;4;Other;2.5;732 N 57th Ave, Omaha, NE 68132;732-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/732-N-57th-Ave-Omaha-NE-68132/75863886_zpid/;Single Family;Central;01/29/99;260,000;;1;0%;False;Sold;False
1,904;None;1932;0;OFF MARKET;358,680;1 space;2;Other;2.5;725 N 58th St, Omaha, NE 68132;725-North-58th-Street-Omaha;https://www.zillow.com/homedetails/725-N-58th-St-Omaha-NE-68132/75863964_zpid/;Single Family;Central;02/19/14;200,000;;1;0%;False;Sold;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;06/09/16;400,000;Kirk Meisinger;1;0%;False;Sold;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;04/08/16;400,000;;2;0%;False;Listing removed;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;11/02/15;400,000;;3;-5.9%;False;Price change;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;09/18/15;425,000;;4;-5.6%;False;Price change;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;08/14/15;450,000;;5;0%;False;Listed for sale;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;07/18/15;3,000;;6;0%;False;Listing removed;True
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;07/09/15;460,000;;7;0%;False;Listing removed;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;07/03/15;3,000;;8;0%;False;Price change;True
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;06/15/15;460,000;;9;0%;False;Price change;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;06/04/15;3,600;;10;0%;False;Listed for rent;True
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;04/10/15;475,000;;11;-2.1%;False;Price change;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;01/17/15;485,000;;12;+31.8%;False;Listed for sale;False
3,059;None;1931; 40,000;SOLD;540,507;1 space;3;Other;4;714 N 58th St, Omaha, NE 68132;714-North-58th-Street-Omaha;https://www.zillow.com/homedetails/714-N-58th-St-Omaha-NE-68132/75862497_zpid/;Single Family;Central;08/24/06;368,000;Sherri Burkle;13;0%;False;Sold;False
2,178;None;1959;0;OFF MARKET;306,654;1 space;3;Other;1.5;694 J E George Blvd, Omaha, NE 68132;694-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/694-J-E-George-Blvd-Omaha-NE-68132/75828658_zpid/;Single Family;Central;06/28/10;165,000;;1;-29.4%;False;Sold;False
2,178;None;1959;0;OFF MARKET;306,654;1 space;3;Other;1.5;694 J E George Blvd, Omaha, NE 68132;694-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/694-J-E-George-Blvd-Omaha-NE-68132/75828658_zpid/;Single Family;Central;12/17/09;233,750;;2;0%;False;Sold: Foreclosed to lender;False
;2,025;None;1941;0;OFF MARKET;323,125;None;3;Other;1.5;711 J E George Blvd, Omaha, NE 68132;711-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/711-J-E-George-Blvd-Omaha-NE-68132/75862685_zpid/;Single Family;Central;;;;;;;;
1,728;None;1940;0;OFF MARKET;317,152;1 space;3;Other;1.5;707 J E George Blvd, Omaha, NE 68132;707-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/707-J-E-George-Blvd-Omaha-NE-68132/75862841_zpid/;Single Family;Central;06/12/09;239,000;;1;0%;False;Sold;False
1,527;None;1926; 325,000;SOLD;328,218;1 space;3;Forced air;3;727 N 58th St, Omaha, NE 68132;727-North-58th-Street-Omaha;https://www.zillow.com/homedetails/727-N-58th-St-Omaha-NE-68132/75863694_zpid/;Single Family;Central;07/29/16;325,000;L. Eisenmenger, S. Hord;1;-3.0%;False;Sold;False
1,527;None;1926; 325,000;SOLD;328,218;1 space;3;Forced air;3;727 N 58th St, Omaha, NE 68132;727-North-58th-Street-Omaha;https://www.zillow.com/homedetails/727-N-58th-St-Omaha-NE-68132/75863694_zpid/;Single Family;Central;07/15/16;335,000;;2;0%;False;Pending sale;False
1,527;None;1926; 325,000;SOLD;328,218;1 space;3;Forced air;3;727 N 58th St, Omaha, NE 68132;727-North-58th-Street-Omaha;https://www.zillow.com/homedetails/727-N-58th-St-Omaha-NE-68132/75863694_zpid/;Single Family;Central;05/20/16;335,000;;3;+52.3%;False;Listed for sale;False
1,527;None;1926; 325,000;SOLD;328,218;1 space;3;Forced air;3;727 N 58th St, Omaha, NE 68132;727-North-58th-Street-Omaha;https://www.zillow.com/homedetails/727-N-58th-St-Omaha-NE-68132/75863694_zpid/;Single Family;Central;07/19/02;220,000;;4;0%;False;Sold;False
;3,380;None;1927;0;OFF MARKET;573,715;3 spaces;4;Other;3;715 J E George Blvd, Omaha, NE 68132;715-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/715-J-E-George-Blvd-Omaha-NE-68132/75862701_zpid/;Single Family;Central;;;;;;;;
1,608;None;1929;0;OFF MARKET;352,430;1 space;3;Other;1.5;740 N 57th Ave, Omaha, NE 68132;740-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/740-N-57th-Ave-Omaha-NE-68132/75863612_zpid/;Single Family;Central;06/11/95;190,000;;1;0%;False;Sold;False
Single Family;710-J-East-George-Boulevard-Omaha;OFF MARKET;Central;268,984;https://www.zillow.com/homedetails/710-J-E-George-Blvd-Omaha-NE-68132/75830555_zpid/;3;Other;2;710 J E George Blvd, Omaha, NE 68132;None;0;1 space;1958;1,705;09/04/03;0%;193,000;;False;Sold;1;False
Single Family;706-J-East-George-Boulevard-Omaha;OFF MARKET;Central;344,203;https://www.zillow.com/homedetails/706-J-E-George-Blvd-Omaha-NE-68132/75830502_zpid/;3;Other;3;706 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1960;2,004;01/30/07;+11.8%;425,000;Jeff & Mari Rensch;False;Sold;1;False
Single Family;706-J-East-George-Boulevard-Omaha;OFF MARKET;Central;344,203;https://www.zillow.com/homedetails/706-J-E-George-Blvd-Omaha-NE-68132/75830502_zpid/;3;Other;3;706 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1960;2,004;09/15/04;0%;380,000;;False;Sold;2;False
Single Family;702-J-East-George-Boulevard-Omaha;OFF MARKET;Central;355,262;https://www.zillow.com/homedetails/702-J-E-George-Blvd-Omaha-NE-68132/75829901_zpid/;3;Other;2.5;702 J E George Blvd, Omaha, NE 68132;None;0;1 space;1964;2,322;07/18/03;0%;240,000;;False;Sold;1;False
Single Family;849-Dillon-Drive-Omaha;OFF MARKET;Central;352,716;https://www.zillow.com/homedetails/849-Dillon-Dr-Omaha-NE-68132/75828017_zpid/;4;Other;2;849 Dillon Dr, Omaha, NE 68132;None;0;2 spaces;1966;2,628;01/12/94;0%;199,500;;False;Sold;1;False
Single Family;748-North-57th-Avenue-Omaha;OFF MARKET;None;359,271;https://www.zillow.com/homedetails/748-N-57th-Ave-Omaha-NE-68132/75863601_zpid/;4;Radiant;;2.5;748 N 57th Ave, Omaha, NE 68132;None;0;1 space;1929;2,074;;;;;;;;
Single Family;744-North-57th-Avenue-Omaha;OFF MARKET;Central;355,300;https://www.zillow.com/homedetails/744-N-57th-Ave-Omaha-NE-68132/75869273_zpid/;4;Other;;2.5;744 N 57th Ave, Omaha, NE 68132;None;0;1 space;1931;1,979;;;;;;;;
Single Family;745-North-58th-Street-Omaha;OFF MARKET;Central;314,565;https://www.zillow.com/homedetails/745-N-58th-St-Omaha-NE-68132/75864382_zpid/;4;Other;;1.5;745 N 58th St, Omaha, NE 68132;None;0;1 space;1932;1,766;;;;;;;;
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;05/12/17;-2.9%;330,000;K. Wickstrom, T. Team;False;Sold;1;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;05/01/17;0%;339,900;;False;Pending sale;2;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;04/06/17;-2.9%;339,900;;False;Price change;3;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;03/09/17;+55.6%;350,000;;False;Listed for sale;4;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;01/28/13;0%;225,000;;False;Listing removed;5;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;01/23/13;-5.7%;225,000;;False;Listed for sale;6;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;12/19/12;0%;238,500;Heeran Workman-MBA;False;Sold;7;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;12/19/12;+6.0%;238,500;Heeran Workman-MBA;False;Sold;8;False
Single Family;739-North-58th-Street-Omaha;SOLD;Central;341,078;https://www.zillow.com/homedetails/739-N-58th-St-Omaha-NE-68132/75863709_zpid/;4;Heat pump, Other;4;739 N 58th St, Omaha, NE 68132;None; 330,000;1 space;1951;2,394;11/22/12;0%;225,000;;False;Listing removed;9;False
Single Family;735-North-58th-Street-Omaha;OFF MARKET;Central;284,782;https://www.zillow.com/homedetails/735-N-58th-St-Omaha-NE-68132/75864379_zpid/;3;Other;1;735 N 58th St, Omaha, NE 68132;None;0;1 space;1929;1,512;06/22/06;+41.5%;237,000;;False;Sold;1;False
Single Family;735-North-58th-Street-Omaha;OFF MARKET;Central;284,782;https://www.zillow.com/homedetails/735-N-58th-St-Omaha-NE-68132/75864379_zpid/;3;Other;1;735 N 58th St, Omaha, NE 68132;None;0;1 space;1929;1,512;05/29/96;0%;167,500;;False;Sold;2;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;05/31/17;0%;425,000;;False;Sold;1;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;12/02/16;0%;425,000;;False;Listing removed;2;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;11/10/16;-3.2%;425,000;;False;Price change;3;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;11/04/16;+38.0%;438,900;;False;Listed for sale;4;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;08/18/15;-2.2%;318,000;;False;Sold;5;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;07/05/15;0%;325,000;;False;Listing removed;6;False
Single Family;732-North-58th-Street-Omaha;SOLD;Central;404,108;https://www.zillow.com/homedetails/732-N-58th-St-Omaha-NE-68132/75862377_zpid/;4;Forced air, Other;3;732 N 58th St, Omaha, NE 68132;None; 425,000;2 spaces;1926;2,350;06/28/15;0%;325,000;;False;Listed for sale;7;False
Single Family;728-North-58th-Street-Omaha;OFF MARKET;Central;448,144;https://www.zillow.com/homedetails/728-N-58th-St-Omaha-NE-68132/75863043_zpid/;4;Forced air;3;728 N 58th St, Omaha, NE 68132;None;0;1 space;1936;2,819;11/18/13;-5.2%;403,000;;False;Sold;1;False
Single Family;728-North-58th-Street-Omaha;OFF MARKET;Central;448,144;https://www.zillow.com/homedetails/728-N-58th-St-Omaha-NE-68132/75863043_zpid/;4;Forced air;3;728 N 58th St, Omaha, NE 68132;None;0;1 space;1936;2,819;11/07/13;0%;425,000;;False;Listing removed;2;False
Single Family;728-North-58th-Street-Omaha;OFF MARKET;Central;448,144;https://www.zillow.com/homedetails/728-N-58th-St-Omaha-NE-68132/75863043_zpid/;4;Forced air;3;728 N 58th St, Omaha, NE 68132;None;0;1 space;1936;2,819;07/11/08;0%;425,000;;False;Listing removed;3;False
Single Family;728-North-58th-Street-Omaha;OFF MARKET;Central;448,144;https://www.zillow.com/homedetails/728-N-58th-St-Omaha-NE-68132/75863043_zpid/;4;Forced air;3;728 N 58th St, Omaha, NE 68132;None;0;1 space;1936;2,819;06/28/08;+26.9%;425,000;;False;Listed for sale;4;False
Single Family;728-North-58th-Street-Omaha;OFF MARKET;Central;448,144;https://www.zillow.com/homedetails/728-N-58th-St-Omaha-NE-68132/75863043_zpid/;4;Forced air;3;728 N 58th St, Omaha, NE 68132;None;0;1 space;1936;2,819;01/09/04;0%;335,000;Beth Lube;False;Sold;5;False
Single Family;724-North-58th-Street-Omaha;OFF MARKET;Central;356,871;https://www.zillow.com/homedetails/724-N-58th-St-Omaha-NE-68132/75862066_zpid/;3;Other;1.5;724 N 58th St, Omaha, NE 68132;None;0;1 space;1932;1,902;08/22/97;0%;169,950;;False;Sold;1;False
Single Family;733-J-East-George-Boulevard-Omaha;OFF MARKET;Central;261,228;https://www.zillow.com/homedetails/733-J-E-George-Blvd-Omaha-NE-68132/75863786_zpid/;2;Other;2;733 J E George Blvd, Omaha, NE 68132;None;0;1 space;1928;1,364;07/29/94;0%;119,000;;False;Sold;1;False
Single Family;725-J-East-George-Boulevard-Omaha;OFF MARKET;Central;422,443;https://www.zillow.com/homedetails/725-J-E-George-Blvd-Omaha-NE-68132/75863472_zpid/;3;Other;2.5;725 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1941;2,456;10/05/93;0%;199,750;;False;Sold;1;False
Single Family;901-Dillon-Drive-Omaha;OFF MARKET;Central;283,239;https://www.zillow.com/homedetails/901-Dillon-Dr-Omaha-NE-68132/75829548_zpid/;3;Other;1.5;901 Dillon Dr, Omaha, NE 68132;None;0;1 space;1958;1,882;02/17/91;0%;142,550;;False;Sold;1;False
Single Family;714-J-East-George-Boulevard-Omaha;OFF MARKET;Central;345,924;https://www.zillow.com/homedetails/714-J-E-George-Blvd-Omaha-NE-68132/75830390_zpid/;4;Other;3;714 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1959;3,188;09/30/09;-9.2%;227,000;;False;Sold;1;False
Single Family;714-J-East-George-Boulevard-Omaha;OFF MARKET;Central;345,924;https://www.zillow.com/homedetails/714-J-E-George-Blvd-Omaha-NE-68132/75830390_zpid/;4;Other;3;714 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1959;3,188;09/02/09;0%;249,950;;False;Listing removed;2;False
Single Family;714-J-East-George-Boulevard-Omaha;OFF MARKET;Central;345,924;https://www.zillow.com/homedetails/714-J-E-George-Blvd-Omaha-NE-68132/75830390_zpid/;4;Other;3;714 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1959;3,188;06/18/09;-6.6%;249,950;;False;Price change;3;False
Single Family;714-J-East-George-Boulevard-Omaha;OFF MARKET;Central;345,924;https://www.zillow.com/homedetails/714-J-E-George-Blvd-Omaha-NE-68132/75830390_zpid/;4;Other;3;714 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1959;3,188;04/10/09;+17.8%;267,500;;False;Listed for sale;4;False
Single Family;714-J-East-George-Boulevard-Omaha;OFF MARKET;Central;345,924;https://www.zillow.com/homedetails/714-J-E-George-Blvd-Omaha-NE-68132/75830390_zpid/;4;Other;3;714 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1959;3,188;01/28/09;0%;227,000;Liz Kelly;False;Sold;5;False
Single Family;736-North-58th-Street-Omaha;SOLD;Central;289,120;https://www.zillow.com/homedetails/736-N-58th-St-Omaha-NE-68132/75861923_zpid/;3;Other;2;736 N 58th St, Omaha, NE 68132;None; 260,000;1 space;1927;1,345;11/18/14;+6.1%;260,000;;False;Sold;1;False
Single Family;736-North-58th-Street-Omaha;SOLD;Central;289,120;https://www.zillow.com/homedetails/736-N-58th-St-Omaha-NE-68132/75861923_zpid/;3;Other;2;736 N 58th St, Omaha, NE 68132;None; 260,000;1 space;1927;1,345;02/03/08;+2.1%;245,000;Mike Jenkins;False;Sold;2;False
Single Family;736-North-58th-Street-Omaha;SOLD;Central;289,120;https://www.zillow.com/homedetails/736-N-58th-St-Omaha-NE-68132/75861923_zpid/;3;Other;2;736 N 58th St, Omaha, NE 68132;None; 260,000;1 space;1927;1,345;04/22/03;0%;240,000;;False;Sold;3;False
Single Family;907-Dillon-Drive-Omaha;OFF MARKET;Central;191,366;https://www.zillow.com/homedetails/907-Dillon-Dr-Omaha-NE-68132/75829807_zpid/;3;Other;1.5;907 Dillon Dr, Omaha, NE 68132;None;0;2 spaces;1957;1,225;08/01/16;0%;225,000;;False;Listing removed;1;True
Single Family;907-Dillon-Drive-Omaha;OFF MARKET;Central;191,366;https://www.zillow.com/homedetails/907-Dillon-Dr-Omaha-NE-68132/75829807_zpid/;3;Other;1.5;907 Dillon Dr, Omaha, NE 68132;None;0;2 spaces;1957;1,225;07/22/16;+28.6%;225,000;;False;Listed for sale;2;False
Single Family;907-Dillon-Drive-Omaha;OFF MARKET;Central;191,366;https://www.zillow.com/homedetails/907-Dillon-Dr-Omaha-NE-68132/75829807_zpid/;3;Other;1.5;907 Dillon Dr, Omaha, NE 68132;None;0;2 spaces;1957;1,225;06/06/12;0%;175,000;;False;Sold;3;False
Single Family;749-North-58th-Street-Omaha;OFF MARKET;Central;439,029;https://www.zillow.com/homedetails/749-N-58th-St-Omaha-NE-68132/75864452_zpid/;4;Other;;2.5;749 N 58th St, Omaha, NE 68132;None;0;1 space;1939;2,723;;;;;;;;
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;10/31/16;0%;360,000;Peter & Jen Manhart;False;Sold;1;False
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;10/31/16;-5.2%;360,000;Peter & Jen Manhart;False;Sold;2;False
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;09/20/16;0%;379,900;;False;Listing removed;3;False
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;08/26/16;+24.6%;379,900;;False;Listed for sale;4;False
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;11/14/11;+35.6%;305,000;;False;Sold;5;False
Single Family;735-J-East-George-Boulevard-Omaha;SOLD;Central;392,244;https://www.zillow.com/homedetails/735-J-E-George-Blvd-Omaha-NE-68132/75863771_zpid/;3;Forced air, Other;3;735 J E George Blvd, Omaha, NE 68132;None; 360,000;2 spaces;1926;2,492;10/18/01;0%;225,000;;False;Sold;6;False
Single Family;718-J-East-George-Boulevard-Omaha;OFF MARKET;Central;409,801;https://www.zillow.com/homedetails/718-J-E-George-Blvd-Omaha-NE-68132/75831558_zpid/;4;Other;;3.5;718 J E George Blvd, Omaha, NE 68132;None;0;2 spaces;1958;2,311;;;;;;;;
Single Family;739-J-East-George-Boulevard-Omaha;OFF MARKET;Central;300,193;https://www.zillow.com/homedetails/739-J-E-George-Blvd-Omaha-NE-68132/75868893_zpid/;3;Other;2;739 J E George Blvd, Omaha, NE 68132;None;0;1 space;1933;1,767;05/30/12;0%;237,000;Jeff & Mari Rensch;False;Sold;1;False
Single Family;739-J-East-George-Boulevard-Omaha;OFF MARKET;Central;300,193;https://www.zillow.com/homedetails/739-J-E-George-Blvd-Omaha-NE-68132/75868893_zpid/;3;Other;2;739 J E George Blvd, Omaha, NE 68132;None;0;1 space;1933;1,767;05/30/12;-1.2%;237,000;Jeff & Mari Rensch;False;Sold;2;False
Single Family;739-J-East-George-Boulevard-Omaha;OFF MARKET;Central;300,193;https://www.zillow.com/homedetails/739-J-E-George-Blvd-Omaha-NE-68132/75868893_zpid/;3;Other;2;739 J E George Blvd, Omaha, NE 68132;None;0;1 space;1933;1,767;04/10/12;+57.8%;239,900;;False;Listed for sale;3;False
Single Family;739-J-East-George-Boulevard-Omaha;OFF MARKET;Central;300,193;https://www.zillow.com/homedetails/739-J-E-George-Blvd-Omaha-NE-68132/75868893_zpid/;3;Other;2;739 J E George Blvd, Omaha, NE 68132;None;0;1 space;1933;1,767;06/26/02;0%;152,000;;False;Sold;4;False
Single Family;913-Dillon-Drive-Omaha;OFF MARKET;Central;277,470;https://www.zillow.com/homedetails/913-Dillon-Dr-Omaha-NE-68132/75828876_zpid/;3;Other;;2;913 Dillon Dr, Omaha, NE 68132;None;0;2 spaces;1962;1,830;;;;;;;;
Single Family;744-North-58th-Street-Omaha;SOLD;Central;326,356;https://www.zillow.com/homedetails/744-N-58th-St-Omaha-NE-68132/75865480_zpid/;3;Other;2;744 N 58th St, Omaha, NE 68132;None; 283,000;1 space;1930;1,848;01/25/16;-5.7%;283,000;Erin Strunk;False;Sold;1;False
Single Family;744-North-58th-Street-Omaha;SOLD;Central;326,356;https://www.zillow.com/homedetails/744-N-58th-St-Omaha-NE-68132/75865480_zpid/;3;Other;2;744 N 58th St, Omaha, NE 68132;None; 283,000;1 space;1930;1,848;12/28/15;0%;300,000;;False;Listing removed;2;False
